"phylotree_tip_name","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"Theodoxus_fluviatilis_ott738426",-0.0641720769837767,0.00706529900711788,0.00111776660846502,5.63805256303532e-05,0.000684512365525175,-0.000405243392180066,-0.000168672676058617,4.69308352475693e-05,8.1749886391001e-05,-1.2084456333018e-05,-0.0150864255278166,-0.0247077115943526
"Arion_vulgaris_ott629322",-0.064199443294799,0.00707366251396834,0.00111999261053123,5.65625958362341e-05,0.000687657670449996,-0.00040908844704673,-0.000170973172274878,4.79228543536299e-05,8.3549499194808e-05,-1.24284309622271e-05,-0.0155253185796679,-0.025536098272359
"Arion_rufus_ott661121",-0.064199443294799,0.00707366251396834,0.00111999261053122,5.6562595836238e-05,0.000687657670449969,-0.000409088447046531,-0.000170973172274753,4.79228543535928e-05,8.35494991947512e-05,-1.24284309622549e-05,-0.0155253185796682,-0.0255360982723595
"Ariolimax_columbianus_ott2882280",-0.0641994351580252,0.00707366002820152,0.00111999194919405,5.65625417770727e-05,0.000687656737196208,-0.000409087308905542,-0.000170972492695962,4.79225623560217e-05,8.35489697044012e-05,-1.24283300626097e-05,-0.0155251898747638,-0.025535855847041
"Euhadra_peliomphala_ott330216",-0.0641720769837767,0.00706529900711787,0.00111776660846502,5.63805256303691e-05,0.00068451236552518,-0.000405243392179997,-0.000168672676058539,4.69308352475404e-05,8.17498863910143e-05,-1.2084456333095e-05,-0.0150864255278167,-0.0247077115943532
"Pecten_maximus_ott449048",-0.0649900878931983,0.00732154796576305,0.00118784485596548,6.23658245309895e-05,0.000793246792925941,-0.00056901650253655,-0.000291770365777297,0.000153732917195297,0.00030443978335425,0.000122064828765634,0.0972355193734595,0.019443376070798
"Ylistrum_balloti_ott727118",-0.0649900878931983,0.00732154796576305,0.00118784485596548,6.23658245309971e-05,0.000793246792925934,-0.000569016502536553,-0.000291770365777296,0.000153732917195267,0.000304439783354229,0.000122064828765642,0.0972355193734595,0.0194433760707982
"Argopecten_irradians_irradians_ott1078203",-0.0649902430237599,0.00732159642224582,0.00118785806601131,6.23669471424771e-05,0.000793267069058121,-0.000569046320382473,-0.000291792210422409,0.000153750562536119,0.000304476128484639,0.000122083497878017,0.0972507053247223,0.0194468536517006
"Argopecten_irradians_concentricus_ott1078205",-0.0649902430237599,0.00732159642224582,0.00118785806601131,6.23669471424882e-05,0.000793267069058124,-0.000569046320382412,-0.000291792210422291,0.000153750562536148,0.000304476128484652,0.000122083497877982,0.0972507053247221,0.0194468536517002
"Mimachlamys_varia_varia_ott961950",-0.0649902310604973,0.00732159268542517,0.00118785704729641,6.23668605710042e-05,0.00079326550545357,-0.000569044021027868,-0.000291790525947528,0.000153749201932669,0.000304473325984093,0.000122082058390096,0.0972495344110421,0.0194465855189345
"Chlamys_rubida_ott413566",-0.0649901937976865,0.0073215810459839,0.00118785387417493,6.23665909119364e-05,0.000793260634944971,-0.000569036858304761,-0.000291785278386335,0.000153744962952193,0.000304464594666754,0.000122077573280489,0.0972458860910194,0.0194457500334989
"Crassadoma_gigantea_ott139557",-0.0649901937976865,0.0073215810459839,0.00118785387417493,6.23665909119412e-05,0.000793260634944976,-0.000569036858304719,-0.000291785278386338,0.000153744962952164,0.000304464594666763,0.000122077573280566,0.0972458860910192,0.0194457500334988
"Mizuhopecten_yessoensis_ott449027",-0.0649901937976865,0.00732158104598391,0.00118785387417494,6.23665909119342e-05,0.00079326063494497,-0.000569036858304744,-0.000291785278386306,0.000153744962952078,0.000304464594666714,0.000122077573280653,0.0972458860910195,0.0194457500334989
"Margaritifera_margaritifera_cumingii_ott733556",-0.0649927490552059,0.00732237932203018,0.00118807153162698,6.23850922281556e-05,0.000793594885768736,-0.000569528863183958,-0.000292146004872021,0.00015403675096139,0.000305065703890463,0.000122386702222505,0.09749736817215,0.0195033850581073
"Pinctada_imbricata_ott763333",-0.0649927490552059,0.00732237932203018,0.00118807153162697,6.23850922281316e-05,0.000793594885768715,-0.00056952886318392,-0.000292146004872008,0.000154036750961404,0.000305065703890396,0.000122386702222582,0.0974973681721499,0.019503385058107
"Pinctada_fucata_ott978934",-0.0649927490552059,0.00732237932203018,0.00118807153162697,6.23850922281246e-05,0.000793594885768762,-0.00056952886318392,-0.000292146004872052,0.000154036750961365,0.000305065703890505,0.000122386702222559,0.0974973681721499,0.0195033850581074
"Pteria_penguin_ott335715",-0.0649927090453665,0.00732236682377833,0.00118806812416162,6.23848026257746e-05,0.000793589654492377,-0.000569521166982899,-0.000292140364678804,0.000154032192230789,0.000305056313347461,0.000122381876177173,0.0974934423442235,0.0195024857310823
"Saccostrea_glomerata_ott26482",-0.064993070904841,0.00732247986444477,0.00118809894397269,6.23874221389288e-05,0.000793636974864805,-0.000569590796744487,-0.0002921914008152,0.000154073453610223,0.000305141310407799,0.000122425568201219,0.0975289851269525,0.0195106290932246
"Saccostrea_cucullata_ott162886",-0.064993070904841,0.00732247986444478,0.00118809894397268,6.23874221389271e-05,0.000793636974864785,-0.000569590796744426,-0.000292191400815198,0.000154073453610182,0.000305141310407752,0.000122425568201172,0.0975289851269523,0.0195106290932245
"Crassostrea_rhizophorae_ott88178",-0.0649934147188477,0.00732258726707285,0.00118812822636358,6.23899109479987e-05,0.000793681933492941,-0.000569656948004545,-0.000292239885307834,0.000154112649142654,0.000305222051200748,0.000122467069736083,0.0975627457777293,0.0195183638170325
"Crassostrea_tulipa_ott332853",-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.23899109479966e-05,0.000793681933492923,-0.000569656948004533,-0.000292239885307805,0.000154112649142607,0.000305222051200848,0.000122467069736033,0.0975627457777294,0.0195183638170323
"Crassostrea_virginica_ott365708",-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.23899109480002e-05,0.000793681933492902,-0.000569656948004597,-0.000292239885307894,0.000154112649142612,0.000305222051200805,0.000122467069736066,0.0975627457777293,0.0195183638170323
"Crassostrea_nippona_ott424417",-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.23899109479958e-05,0.000793681933492904,-0.000569656948004554,-0.00029223988530781,0.000154112649142557,0.000305222051200785,0.000122467069736064,0.0975627457777294,0.0195183638170324
"Crassostrea_ariakensis_ott1063880",-0.0649934147188477,0.00732258726707285,0.00118812822636357,6.2389910947998e-05,0.000793681933492899,-0.000569656948004576,-0.000292239885307818,0.000154112649142609,0.000305222051200775,0.000122467069736057,0.0975627457777296,0.0195183638170325
"Magallana_gigas_ott987409",-0.0649934158956196,0.00732258763467878,0.00118812832658785,6.23899194663559e-05,0.000793682087370628,-0.000569657174413657,-0.000292240051248496,0.000154112783288091,0.000305222327532839,0.000122467211770422,0.0975628613195884,0.0195183902878542
"Magallana_hongkongensis_ott7493916",-0.0649934158956196,0.00732258763467878,0.00118812832658785,6.23899194663671e-05,0.000793682087370638,-0.000569657174413683,-0.000292240051248527,0.00015411278328804,0.000305222327532817,0.000122467211770399,0.0975628613195884,0.0195183902878544
"Magallana_rivularis_ott7493918",-0.0649934158956196,0.00732258763467878,0.00118812832658785,6.23899194663632e-05,0.000793682087370624,-0.000569657174413717,-0.000292240051248504,0.000154112783288087,0.000305222327532823,0.000122467211770463,0.0975628613195885,0.0195183902878542
"Ostrea_denselamellosa_ott1088120",-0.0649930475656309,0.00732247257367909,0.00118809695623013,6.23872531966904e-05,0.000793633923094911,-0.000569586306714634,-0.000292188110095903,0.000154070793599005,0.000305135830980499,0.000122422751947594,0.0975266941796564,0.0195101042546392
"Ostrea_angasi_ott1088125",-0.0649930475656309,0.00732247257367909,0.00118809695623012,6.23872531967027e-05,0.000793633923094895,-0.000569586306714608,-0.000292188110095916,0.000154070793598926,0.000305135830980443,0.000122422751947468,0.0975266941796559,0.0195101042546392
"Pinna_nobilis_ott31389",-0.0649924448623925,0.00732228429824653,0.00118804562472629,6.23828903789844e-05,0.000793555112181114,-0.000569470347908683,-0.00029210312123194,0.000154002089240233,0.000304994303943843,0.000122350007317994,0.0974675180358229,0.0194965469249077
"Perna_viridis_ott1014605",-0.0649848611863753,0.00731991496211938,0.00118739955790604,6.23279675547243e-05,0.000792562742072912,-0.000568009006470736,-0.000291031325162214,0.000153134584476827,0.000303207038531596,0.000121430398215122,0.0967193612432903,0.0193250223209975
"Arcuatula_senhousia_ott50689",-0.0649848611863753,0.00731991496211938,0.00118739955790605,6.23279675547445e-05,0.000792562742072903,-0.000568009006470719,-0.000291031325162474,0.000153134584476926,0.000303207038531591,0.000121430398215211,0.0967193612432902,0.0193250223209976
"Geukensia_granosissima_ott69865",-0.0649850198343019,0.00731996451020117,0.00118741306348424,6.23291150139883e-05,0.000792583461688428,-0.000568039448741879,-0.000291053610195614,0.000153152560970074,0.000303244059900176,0.000121449392715332,0.0967348101487135,0.0193285573428543
"Geukensia_demissa_ott945732",-0.0649850198343019,0.00731996451020118,0.00118741306348424,6.23291150139823e-05,0.000792583461688417,-0.000568039448741905,-0.000291053610195625,0.000153152560969986,0.000303244059900113,0.000121449392715417,0.0967348101487134,0.0193285573428545
"Limnoperna_fortunei_ott94516",-0.0649848611863753,0.00731991496211938,0.00118739955790606,6.23279675547037e-05,0.000792562742072896,-0.0005680090064707,-0.000291031325162402,0.000153134584476771,0.000303207038531479,0.000121430398215163,0.0967193612432899,0.0193250223209974
"Mytilus_unguiculatus_ott362065",-0.0649854228309732,0.00732009037391946,0.00118744737137148,6.23320299489786e-05,0.000792636097968739,-0.000568116792052814,-0.000291110233384595,0.000153198243356145,0.000303338141245189,0.000121497668762088,0.0967740752416165,0.0193375427278506
"Mytilus_galloprovincialis_ott423885",-0.0649854228309732,0.00732009037391945,0.00118744737137148,6.23320299489545e-05,0.000792636097968716,-0.00056811679205303,-0.000291110233384717,0.000153198243356125,0.000303338141245183,0.000121497668762178,0.0967740752416162,0.01933754272785
"Mytilus_edulis_ott499751",-0.0649854228309732,0.00732009037391945,0.00118744737137148,6.23320299489486e-05,0.000792636097968702,-0.000568116792052949,-0.000291110233384627,0.000153198243356083,0.000303338141245149,0.000121497668762117,0.0967740752416161,0.0193375427278496
"Mytilus_trossulus_ott499754",-0.0649854228309732,0.00732009037391946,0.00118744737137148,6.2332029948935e-05,0.000792636097968702,-0.000568116792052951,-0.000291110233384562,0.000153198243356139,0.00030333814124523,0.000121497668762116,0.0967740752416163,0.0193375427278494
"Mytilus_californianus_ott1025558",-0.0649854228309732,0.00732009037391946,0.00118744737137147,6.23320299489459e-05,0.000792636097968707,-0.000568116792052909,-0.000291110233384595,0.000153198243356138,0.000303338141245218,0.000121497668762083,0.0967740752416163,0.0193375427278494
"Tegillarca_granosa_ott539397",-0.0649803891314104,0.00731851821528143,0.00118701882245717,6.22956173627815e-05,0.000791978552685831,-0.00056715045965354,-0.000290402693205021,0.000152627291169429,0.000302162254904173,0.000120894175043928,0.0962832178715243,0.01922520156043
"Anadara_kagoshimensis_ott64928",-0.0649803891314104,0.00731851821528144,0.00118701882245717,6.2295617362774e-05,0.000791978552685832,-0.000567150459653526,-0.000290402693205026,0.00015262729116953,0.000302162254904221,0.000120894175043938,0.0962832178715241,0.01922520156043
"Serripes_groenlandicus_ott2862351",-0.0649602623832944,0.00731221991797006,0.00118529845231371,6.21489813376305e-05,0.00078932138574189,-0.000563197089090183,-0.000287478013315046,0.000150223374274362,0.000297200799382756,0.000118307963104708,0.0941765415391922,0.0187379474632548
"Clinocardium_nuttallii_ott661556",-0.0649602623832944,0.00731221991797006,0.00118529845231371,6.21489813376296e-05,0.000789321385741904,-0.000563197089090161,-0.000287478013315059,0.000150223374274351,0.000297200799382859,0.000118307963104713,0.0941765415391923,0.0187379474632547
"Fragum_fragum_ott78491",-0.0649601602522544,0.00731218804259453,0.00118528977017766,6.21482445085074e-05,0.000789308097244687,-0.000563177651599934,-0.000287463838325536,0.00015021201920026,0.000297177433554072,0.000118296047599944,0.094166856015168,0.0187357405935821
"Tridacna_gigas_ott78499",-0.0649604680185493,0.00731228409783113,0.00118531593362176,6.2150464948676e-05,0.000789348142632322,-0.000563236229292309,-0.000287506557980912,0.000150246242188138,0.000297247856110822,0.000118331961481673,0.0941960487569543,0.0187423924289972
"Tridacna_derasa_ott599996",-0.0649604680185493,0.00731228409783113,0.00118531593362176,6.21504649486743e-05,0.000789348142632312,-0.000563236229292359,-0.000287506557980816,0.00015024624218818,0.000297247856110916,0.000118331961481737,0.0941960487569542,0.0187423924289971
"Tridacna_crocea_ott599998",-0.0649604680185493,0.00731228409783113,0.00118531593362176,6.21504649486929e-05,0.000789348142632327,-0.000563236229292345,-0.000287506557980868,0.000150246242188097,0.000297247856110857,0.000118331961481769,0.0941960487569544,0.0187423924289971
"Hippopus_hippopus_ott652458",-0.0649604672344326,0.00731228385310547,0.0011853158669638,6.21504592915856e-05,0.00078934804060756,-0.000563236080055024,-0.000287506449146383,0.000150246155002453,0.000297247676704453,0.000118331869990678,0.094195974388186,0.0187423754836405
"Cerastoderma_edule_ott439669",-0.0649601602522544,0.00731218804259452,0.00118528977017767,6.21482445085543e-05,0.000789308097244678,-0.000563177651600079,-0.000287463838325526,0.000150212019200335,0.000297177433554005,0.000118296047600048,0.0941668560151683,0.0187357405935818
"Macomangulus_tenuis_ott15334",-0.0649585318287147,0.00731167980068163,0.00118515133461862,6.21364956173433e-05,0.000789096204601015,-0.000562867684644373,-0.000287237776401445,0.000150030907300806,0.000296804746556609,0.0001181059750032,0.0940123539012663,0.0187005345086785
"Nuttallia_obscurata_ott139252",-0.0649585318287147,0.00731167980068162,0.00118515133461862,6.21364956173254e-05,0.000789096204600996,-0.00056286768464443,-0.000287237776401499,0.000150030907300892,0.000296804746556724,0.000118105975003179,0.0940123539012662,0.0187005345086787
"Mya_arenaria_ott7366",-0.0649535485506626,0.00731012427347447,0.00118472757653541,6.21005236826816e-05,0.000788447287893958,-0.000561917592885179,-0.000286544361115463,0.000149474651547237,0.000295659928166401,0.000117521474870766,0.0935371881911153,0.0185921797081057
"Dreissena_polymorpha_polymorpha_ott154694",-0.0649537765095153,0.00731019540748044,0.00118474694819531,6.21021672297129e-05,0.000788476919407923,-0.000561960887077237,-0.000286575904065369,0.000149499877011614,0.000295711825606754,0.000117547902640778,0.0935586670737682,0.0185970690140514
"Dreissena_rostriformis_compressa_ott4160794",-0.0649537765095153,0.00731019540748044,0.00118474694819531,6.21021672296839e-05,0.000788476919407948,-0.000561960887077204,-0.000286575904065386,0.000149499877011651,0.000295711825606805,0.00011754790264081,0.0935586670737681,0.0185970690140515
"Congeria_kusceri_ott905007",-0.0649537731773623,0.00731019436769335,0.00118474666503487,6.21021432057012e-05,0.000788476486281072,-0.000561960254253657,-0.000286575443015071,0.000149499508311908,0.0002957110670673,0.000117547516378399,0.0935583531440073,0.0185969975543839
"Mactromeris_polynyma_ott131019",-0.064952502776236,0.00730979790634349,0.00118463868781993,6.20929807659633e-05,0.000788311269986432,-0.000561718720731242,-0.000286399383946606,0.000149358590599884,0.000295421122417823,0.000117399761652345,0.0934382587908794,0.0185696468249109
"Spisula_subtruncata_ott131021",-0.064952556285731,0.00730981460326909,0.00118464323466297,6.20933665112543e-05,0.000788318224155563,-0.000561728879119699,-0.000286406783693067,0.000149364506355525,0.000295433292693971,0.000117405957405761,0.0934432941870604,0.018570792832149
"Spisula_solida_ott131022",-0.064952556285731,0.0073098146032691,0.00118464323466298,6.20933665112603e-05,0.000788318224155554,-0.000561728879119704,-0.000286406783693084,0.00014936450635548,0.000295433292693954,0.000117405957405788,0.0934432941870606,0.0185707928321487
"Cyclina_sinensis_ott39264",-0.0649552637847531,0.00731065959244884,0.00118487338241622,6.2112897441352e-05,0.000788670437291629,-0.000562243959899649,-0.000286782342614682,0.000149665253790945,0.000296052129985834,0.000117721447250429,0.0936997332611272,0.0186292118381472
"Ruditapes_philippinarum_ott913666",-0.0649552637847531,0.00731065959244884,0.00118487338241623,6.2112897441352e-05,0.000788670437291632,-0.000562243959899692,-0.00028678234261476,0.000149665253790927,0.000296052129985872,0.000117721447250553,0.0936997332611275,0.0186292118381475
"Mercenaria_mercenaria_ott80121",-0.0649552637847531,0.00731065959244884,0.00118487338241622,6.21128974413543e-05,0.000788670437291626,-0.000562243959899678,-0.000286782342614711,0.000149665253790847,0.000296052129985783,0.00011772144725043,0.0936997332611273,0.0186292118381474
"Saxidomus_gigantea_ott139257",-0.0649554872416474,0.0073107293250912,0.00118489237345141,6.21145088251842e-05,0.000788699491515457,-0.000562286424018698,-0.000286813288981103,0.000149690013810297,0.000296103072616532,0.000117747399099275,0.093720826151258,0.0186340145697341
"Saxidomus_purpurata_ott605472",-0.0649554872416474,0.0073107293250912,0.00118489237345142,6.21145088251851e-05,0.000788699491515478,-0.000562286424018712,-0.000286813288981097,0.000149690013810223,0.000296103072616472,0.000117747399099223,0.0937208261512581,0.018634014569734
"Corbicula_japonica_ott920654",-0.0649549391843646,0.00731055829674267,0.0011848457954993,6.21105567026234e-05,0.000788628232421358,-0.000562182275816761,-0.00028673738960927,0.000149629287419101,0.00029597813085414,0.000117683749912414,0.0936690940065606,0.0186222354846645
"Troendleina_suluensis_ott7492262",-0.0649512371210898,0.00730940294906924,0.00118453112690196,6.20838545146907e-05,0.000788146723352653,-0.000561478255086718,-0.000286224157558401,0.000149218416632381,0.000295132726413727,0.000117252864342198,0.0933188666873218,0.018542464573757
"Anodontia_alba_ott331898",-0.0649512371210898,0.00730940294906924,0.00118453112690197,6.20838545146817e-05,0.000788146723352653,-0.000561478255086695,-0.000286224157558404,0.000149218416632356,0.000295132726413661,0.000117252864342086,0.0933188666873221,0.018542464573757
"Sinonovacula_constricta_ott1064443",-0.0649525415867631,0.00730981001745002,0.00118464198610159,6.20932606157391e-05,0.000788316315678467,-0.000561726094373407,-0.000286404757063899,0.000149362888837168,0.000295429965666485,0.000117404266015608,0.0934419197501419,0.0185704803194369
"Panopea_generosa_ott875210",-0.064952574907694,0.00730982041480265,0.00118464481746887,6.20935008234e-05,0.000788320646112922,-0.000561732420108256,-0.000286409364962969,0.000149366572639099,0.000295437544222558,0.000117408124174568,0.0934450553426546,0.018571193949765
"Cyrtodaria_siliqua_ott2864086",-0.0649525749076941,0.00730982041480266,0.00118464481746888,6.20935008233868e-05,0.000788320646112919,-0.000561732420108179,-0.000286409364962949,0.000149366572639126,0.000295437544222579,0.00011740812417462,0.0934450553426547,0.0185711939497649
"Venustaconcha_ellipsiformis_ott116466",-0.0649153059924412,0.00729818352107398,0.00118147368874076,6.18241806407125e-05,0.000783459651651535,-0.000554601727396169,-0.000281196623541309,0.00014517255554358,0.000286802936019914,0.000112988332944825,0.089851116370353,0.0177501961657094
"Unio_delphinus_ott24981",-0.0649154693680091,0.00729823444875021,0.00118148754222861,6.18253540032308e-05,0.000783480766358913,-0.000554632370054907,-0.000281218821322372,0.00014519012452562,0.00028683903772264,0.000113006553798114,0.0898659123182755,0.017753543605839
"Unio_pictorum_ott70003",-0.0649154693680091,0.00729823444875021,0.00118148754222861,6.18253540032165e-05,0.000783480766358939,-0.000554632370054924,-0.000281218821322425,0.000145190124525527,0.000286839037722537,0.0001130065537981,0.0898659123182754,0.0177535436058392
"Megalonaias_nervosa_ott609673",-0.0649153059924412,0.00729818352107397,0.00118147368874077,6.18241806406726e-05,0.000783459651651551,-0.000554601727396214,-0.000281196623541331,0.000145172555543632,0.000286802936019877,0.000112988332944816,0.0898511163703531,0.0177501961657092
"Margaritifera_margaritifera_durrovensis_ott622474",-0.0649152936511309,0.00729817967402756,0.00118147264225806,6.18240920058767e-05,0.000783458056668932,-0.000554599412702287,-0.000281194946771101,0.000145171228439793,0.000286800209018634,0.000112986956617814,0.0898499987475403,0.0177499433162186
"Watasenia_scintillans_ott1054846",-0.0643229772758847,0.00711076987030591,0.00112966925646627,5.73261187862356e-05,0.000700235549226089,-0.000420687661720708,-0.000174791306388815,4.43840985510721e-05,7.50881744501671e-05,-1.28636489642758e-05,-0.0138768251128011,-0.00623284237790973
"Onykia_robusta_ott1033804",-0.0643229863988481,0.00711077266659406,0.00112967000293015,5.73261800979116e-05,0.000700236612690144,-0.000420688971483276,-0.000174792083866395,4.43844011896249e-05,7.50887069832379e-05,-1.28637658339659e-05,-0.0138769538515768,-0.00623290859599239
"Architeuthis_dux_ott251385",-0.0643229863988481,0.00711077266659407,0.00112967000293015,5.73261800979003e-05,0.000700236612690139,-0.000420688971483267,-0.000174792083866417,4.43844011896396e-05,7.50887069832407e-05,-1.28637658340016e-05,-0.013876953851577,-0.00623290859599235
"Thysanoteuthis_rhombus_ott526075",-0.0643229768876735,0.00711076975131493,0.00112966922470186,5.73261161772233e-05,0.000700235503972279,-0.000420687605986169,-0.000174791273304685,4.43840856727327e-05,7.50881517890955e-05,-1.28636439911008e-05,-0.0138768196345545,-0.00623283956011826
"Sepia_lycidas_ott262643",-0.0643231937050851,0.00711083620901434,0.00112968696568434,5.73275733808645e-05,0.0007002607800263,-0.00042071873832403,-0.000174809754686252,4.43912804863858e-05,7.51008121893152e-05,-1.28664227039379e-05,-0.0138798805759262,-0.00623441408626473
"Sepia_esculenta_ott622220",-0.0643231937050851,0.00711083620901434,0.00112968696568433,5.73275733808645e-05,0.000700260780026309,-0.000420718738324028,-0.000174809754686271,4.43912804863784e-05,7.51008121893238e-05,-1.28664227038065e-05,-0.0138798805759264,-0.00623441408626437
"Sepia_pharaonis_ott180299",-0.0643231708005581,0.00711082918849029,0.00112968509155844,5.73274194461552e-05,0.000700258109970619,-0.000420715449776604,-0.000174807802545394,4.4390520564998e-05,7.50994749987941e-05,-1.28661292322838e-05,-0.0138795572986594,-0.00623424780081453
"Sepia_bandensis_ott2868417",-0.0643231708005581,0.00711082918849029,0.00112968509155844,5.73274194461773e-05,0.000700258109970594,-0.000420715449776614,-0.000174807802545369,4.43905205651426e-05,7.50994749990079e-05,-1.28661292322984e-05,-0.0138795572986596,-0.00623424780081455
"Doryteuthis_pealeii_ott241285",-0.0643230745238113,0.00711079967841375,0.00112967721384211,5.73267723939684e-05,0.000700246886572338,-0.000420701626443932,-0.000174799596693429,4.43873261755552e-05,7.50938540020759e-05,-1.28648955822776e-05,-0.0138781983544648,-0.00623354878887071
"Sepioteuthis_lessoniana_ott616360",-0.0643230745238113,0.00711079967841375,0.00112967721384211,5.73267723939794e-05,0.000700246886572337,-0.000420701626443962,-0.000174799596693415,4.43873261756449e-05,7.5093854002133e-05,-1.28648955822874e-05,-0.0138781983544648,-0.00623354878887069
"Sepiola_atlantica_ott562824",-0.0643228518826559,0.00711073143536035,0.00112965899617386,5.73252760260741e-05,0.000700220930992915,-0.000420669656272961,-0.000174780617510613,4.43799372699571e-05,7.5080852006047e-05,-1.2862041799114e-05,-0.013875054707784,-0.00623193168269573
"Euprymna_scolopes_ott528814",-0.0643228518826559,0.00711073143536035,0.00112965899617386,5.73252760260342e-05,0.000700220930992908,-0.000420669656272917,-0.000174780617510589,4.43799372699551e-05,7.50808520059782e-05,-1.28620417991862e-05,-0.013875054707784,-0.00623193168269604
"Sepiola_parva_ott2868474",-0.0643228518826559,0.00711073143536035,0.00112965899617386,5.73252760260304e-05,0.000700220930992921,-0.000420669656272969,-0.000174780617510594,4.43799372699237e-05,7.50808520060199e-05,-1.28620417991958e-05,-0.0138750547077839,-0.00623193168269595
"Idiosepius_notoides_ott362798",-0.0643225180210014,0.00711062910309938,0.00112963167876604,5.73230322797923e-05,0.000700182012714258,-0.000420621724487323,-0.000174752165096422,4.43688619583436e-05,7.50613635127452e-05,-1.28577648522134e-05,-0.0138703434017359,-0.0062295083740181
"Muusoctopus_longibrachus_ott757939",-0.0643234004449828,0.00711089958652755,0.00112970388688354,5.73289635603088e-05,0.000700284899433351,-0.000420748471959542,-0.000174827418636076,4.43981659969923e-05,7.51129301348809e-05,-1.28690852591657e-05,-0.0138828138698799,-0.00623592406324089
"Enteroctopus_dofleini_ott123064",-0.0643234004449828,0.00711089958652755,0.00112970388688354,5.73289635603008e-05,0.000700284899433353,-0.00042074847195951,-0.000174827418636111,4.43981659970034e-05,7.51129301349375e-05,-1.28690852591891e-05,-0.0138828138698798,-0.00623592406324081
"Japetella_diaphana_ott629526",-0.0643233872457216,0.00711089554076587,0.00112970280686265,5.73288748500134e-05,0.00070028336070433,-0.000420746576730887,-0.000174826293560162,4.43977280085274e-05,7.51121594265975e-05,-1.28689161051097e-05,-0.0138826275352457,-0.0062358282145832
"Octopus_vulgaris_ott110468",-0.0643237180058295,0.00711099692462008,0.00112972987173464,5.73310979342175e-05,0.000700321922125632,-0.000420794075704993,-0.000174854492384499,4.44087069112139e-05,7.51314787432932e-05,-1.28731566731328e-05,-0.0138872988470317,-0.00623823123858472
"Octopus_tetricus_ott754416",-0.0643237180058295,0.00711099692462008,0.00112972987173464,5.73310979342358e-05,0.000700321922125623,-0.000420794075704961,-0.000174854492384506,4.44087069112453e-05,7.51314787433477e-05,-1.2873156673061e-05,-0.0138872988470317,-0.00623823123858465
"Octopus_oculifer_ott302598",-0.0643237178117218,0.00711099686512283,0.00112972985585163,5.73310966295982e-05,0.000700321899496148,-0.000420794047831127,-0.000174854475836839,4.44087004687992e-05,7.51314674067554e-05,-1.2873154184772e-05,-0.0138872961059947,-0.00623822982856136
"Octopus_maya_ott237487",-0.0643237166470757,0.00711099650813928,0.00112972976055362,5.73310888019623e-05,0.000700321763719239,-0.000420793880588139,-0.000174854376551046,4.44086618142314e-05,7.51313993874304e-05,-1.28731392550114e-05,-0.0138872796597404,-0.00623822136840331
"Octopus_bimaculoides_ott609510",-0.0643237166470757,0.00711099650813928,0.00112972976055363,5.73310888019662e-05,0.000700321763719208,-0.000420793880588125,-0.000174854376551018,4.44086618142544e-05,7.51313993874668e-05,-1.28731392550398e-05,-0.0138872796597403,-0.0062382213684033
"Amphioctopus_burryi_ott2868173",-0.0643236883073502,0.0071109878215361,0.00112972744163372,5.7330898328914e-05,0.000700318459808804,-0.000420789810994675,-0.000174851960585597,4.4407721211717e-05,7.51297442368197e-05,-1.28727759601359e-05,-0.0138868794634587,-0.00623801550214131
"Hapalochlaena_maculosa_ott629519",-0.0643236883073502,0.0071109878215361,0.00112972744163371,5.73308983289198e-05,0.000700318459808788,-0.00042078981099469,-0.000174851960585587,4.44077212116087e-05,7.51297442367642e-05,-1.28727759601767e-05,-0.0138868794634589,-0.00623801550214111
"Octopus_rubescens_ott609506",-0.0643236720023056,0.00711098282376692,0.00112972610746176,5.73307887418413e-05,0.000700316558932506,-0.00042078746959413,-0.000174850570586044,4.44071800477808e-05,7.51287919669126e-05,-1.28725669436184e-05,-0.0138866492162818,-0.00623789706015195
"Octopus_insularis_ott2868282",-0.0643233064972489,0.00711087079018076,0.00112969619965671,5.73283321492313e-05,0.000700273947240071,-0.000420734982231076,-0.000174819410607378,4.4395048469237e-05,7.5107444357795e-05,-1.2867881238335e-05,-0.013881487558917,-0.00623524181875565
"Nautilus_pompilius_ott616359",-0.0643212611816385,0.00711024386504388,0.00112952883932782,5.7314585339108e-05,0.000700035496608425,-0.000420441266214105,-0.000174645040237262,4.43271597554833e-05,7.49879822825142e-05,-1.28416596039301e-05,-0.0138526024282193,-0.0062203827409594
"Acanthopleura_granulata_ott457177",-0.0638963186772257,0.00697947952293577,0.00109447086270682,5.44153459522143e-05,0.00064934961730694,-0.00035595558234154,-0.000134949050022799,2.66400840478891e-05,4.2769703195568e-05,-9.83041221161628e-06,-0.0094970755204052,-0.00126369451417536
"Cryptochiton_stelleri_ott632182",-0.0638968157670082,0.00697963007437093,0.00109451053306185,5.44185384323883e-05,0.000649403715996571,-0.000356016382508354,-0.000134981984678517,2.66500522585441e-05,4.27863489691952e-05,-9.83531406740553e-06,-0.00950191129207709,-0.0012644314482432
